Ore Name,ItemStack,Item ID,Display Name,Wildcard
dustTinyBrass,1xgt.metaitem.01@301,gregtech:gt.metaitem.01,Tiny Pile of Brass Dust,false
dustTinyBreel,1xgt.bwMetaGenerateddustTiny@25111,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Breel Dust,false
dustTinyBrick,1xgt.metaitem.01@625,gregtech:gt.metaitem.01,Tiny Pile of Brick Dust,false
dustTinyBronze,1xic2.itemDustSmall@8,IC2:itemDustSmall,Tiny Pile of Bronze Dust,false
dustTinyBronze,1xgt.metaitem.01@300,gregtech:gt.metaitem.01,Tiny Pile of Bronze Dust,false
dustTinyBrownLimonite,1xgt.metaitem.01@930,gregtech:gt.metaitem.01,Tiny Pile of Brown Limonite Dust,false
dustTinyCacliumCarbide,1xgt.metaitem.01@775,gregtech:gt.metaitem.01,Tiny Pile of Calcium Carbide Dust,false
dustTinyCadmium,1xgt.metaitem.01@55,gregtech:gt.metaitem.01,Tiny Pile of Cadmium Dust,false
dustTinyCaesium,1xgt.metaitem.01@62,gregtech:gt.metaitem.01,Tiny Pile of Caesium Dust,false
dustTinyCalcite,1xgt.metaitem.01@823,gregtech:gt.metaitem.01,Tiny Pile of Calcite Dust,false
dustTinyCalcium,1xgt.metaitem.01@26,gregtech:gt.metaitem.01,Tiny Pile of Calcium Dust,false
dustTinyCalciumCarbonate,1xitem.itemDustTinyCalciumCarbonate@0,miscutils:itemDustTinyCalciumCarbonate,Tiny Pile of Calcium Carbonate Dust,false
dustTinyCalciumChloride,1xgt.bwMetaGenerateddustTiny@63,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Calcium Chloride Dust,false
dustTinyCalciumDisilicide,1xgt.metaitem.01@971,gregtech:gt.metaitem.01,Tiny Pile of Calcium Disilicide Dust,false
dustTinyCalciumFluoride,1xgt.bwMetaGenerateddustTiny@11124,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Calcium Fluoride Dust,false
dustTinyCalciumHydride,1xgt.metaitem.01@797,gregtech:gt.metaitem.01,Tiny Pile of Calcium Hydride Dust,false
dustTinyCalciumHydroxide,1xitem.itemDustTinyCalciumHydroxide@0,miscutils:itemDustTinyCalciumHydroxide,Tiny Pile of Hydrated Lime Dust,false
dustTinyCalifornium,1xgt.bwMetaGenerateddustTiny@39,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Californium Dust,false
dustTinyCallistoIce,1xgt.metaitem.01@389,gregtech:gt.metaitem.01,Tiny Pile of Callisto Ice Dust,false
dustTinyCarbon,1xgt.metaitem.01@10,gregtech:gt.metaitem.01,Tiny Pile of Carbon Dust,false
dustTinyCassiterite,1xgt.metaitem.01@824,gregtech:gt.metaitem.01,Tiny Pile of Cassiterite Dust,false
dustTinyCassiteriteSand,1xgt.metaitem.01@937,gregtech:gt.metaitem.01,Tiny Pile of Cassiterite Sand,false
dustTinyCelestialTungsten,1xitem.itemDustTinyCelestialTungsten@0,miscutils:itemDustTinyCelestialTungsten,Tiny Pile of Celestial Tungsten Dust,false
dustTinyCerite,1xitem.itemDustTinyCerite@0,miscutils:itemDustTinyCerite,Tiny Pile of Cerite Dust,false
dustTinyCerium,1xgt.metaitem.01@65,gregtech:gt.metaitem.01,Tiny Pile of Cerium Dust,false
dustTinyCerium(III)Oxide,1xgt.bwMetaGenerateddustTiny@11028,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Cerium (III) Oxide Dust,false
dustTinyCerium-OxidisedRareEarthOxides,1xgt.bwMetaGenerateddustTiny@11112,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Cerium-Oxidised Rare Earth Oxides Dust,false
dustTinyCerium-RichMixture,1xgt.bwMetaGenerateddustTiny@11029,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Cerium-Rich Mixture Dust,false
dustTinyCerium-dopedLutetiumAluminiumOxygenBlend,1xgt.bwMetaGenerateddustTiny@11498,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Cerium-doped Lutetium Aluminium Oxygen Blend Dust,false
dustTinyCeriumChloride,1xgt.bwMetaGenerateddustTiny@11026,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Cerium Chloride Dust,false
dustTinyCeriumDioxide,1xgt.bwMetaGenerateddustTiny@11025,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Cerium Dioxide Dust,false
dustTinyCeriumOxalate,1xgt.bwMetaGenerateddustTiny@11027,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Cerium Oxalate Dust,false
dustTinyCertusQuartz,1xgt.metaitem.01@516,gregtech:gt.metaitem.01,Tiny Pile of Certus Quartz Dust,false
dustTinyCeruclase,1xgt.metaitem.01@952,gregtech:gt.metaitem.01,Tiny Pile of Ceruclase Dust,false
dustTinyChalcopyrite,1xgt.metaitem.01@855,gregtech:gt.metaitem.01,Tiny Pile of Chalcopyrite Dust,false
dustTinyCharcoal,1xgt.metaitem.01@536,gregtech:gt.metaitem.01,Tiny Pile of Charcoal Dust,false
dustTinyChargedCertusQuartz,1xgt.metaitem.01@517,gregtech:gt.metaitem.01,Tiny Pile of Charged Certus Quartz Dust,false
dustTinyCheese,1xgt.metaitem.01@894,gregtech:gt.metaitem.01,Tiny Pile of Cheese Powder,false
dustTinyChili,1xgt.metaitem.01@895,gregtech:gt.metaitem.01,Tiny Pile of Chili Powder,false
dustTinyChlorite,1xgt.metaitem.01@167,gregtech:gt.metaitem.01,Tiny Pile of Chlorite Dust,false
dustTinyChocolate,1xgt.metaitem.01@886,gregtech:gt.metaitem.01,Tiny Pile of Chocolate Powder,false
dustTinyChromaticGlass,1xitem.itemDustTinyChromaticGlass@0,miscutils:itemDustTinyChromaticGlass,Tiny Pile of Chromatic Glass Dust,false
dustTinyChrome,1xgt.metaitem.01@30,gregtech:gt.metaitem.01,Tiny Pile of Chrome Dust,false
dustTinyChromite,1xgt.metaitem.01@825,gregtech:gt.metaitem.01,Tiny Pile of Chromite Dust,false
dustTinyChromiumDioxide,1xgt.metaitem.01@361,gregtech:gt.metaitem.01,Tiny Pile of Chromium Dioxide Dust,false
dustTinyChromiumtrioxide,1xgt.metaitem.01@591,gregtech:gt.metaitem.01,Tiny Pile of Chromium Trioxide Dust,false
dustTinyChromo-Alumino-Povondraite,1xgt.bwMetaGenerateddustTiny@7,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Chromo-Alumino-Povondraite Dust,false
dustTinyChrysotile,1xgt.metaitem.01@912,gregtech:gt.metaitem.01,Tiny Pile of Chrysotile Dust,false
dustTinyCinnabar,1xgt.metaitem.01@826,gregtech:gt.metaitem.01,Tiny Pile of Cinnabar Dust,false
dustTinyCinobiteA243,1xitem.itemDustTinyCinobiteA243@0,miscutils:itemDustTinyCinobiteA243,Tiny Pile of Cinobite A243 Dust,false
dustTinyCircuitCompoundMK3,1xgt.bwMetaGenerateddustTiny@34,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Circuit Compound MK3 Dust,false
dustTinyClay,1xgt.metaitem.01@805,gregtech:gt.metaitem.01,Tiny Pile of Clay Dust,false
dustTinyCo/Ac-AbCatalyst,1xgt.bwMetaGenerateddustTiny@25030,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Co/Ac-Ab Catalyst Dust,false
dustTinyCoal,1xgt.metaitem.01@535,gregtech:gt.metaitem.01,Tiny Pile of Coal Dust,false
dustTinyCobalt,1xgt.metaitem.01@33,gregtech:gt.metaitem.01,Tiny Pile of Cobalt Dust,false
dustTinyCobalt(II)Acetate,1xgt.metaitem.01@758,gregtech:gt.metaitem.01,Tiny Pile of Cobalt II Acetate Dust,false
dustTinyCobalt(II)Naphthenate,1xgt.metaitem.01@761,gregtech:gt.metaitem.01,Tiny Pile of Cobalt II Naphthenate Dust,false
dustTinyCobalt(II)Nitrate,1xgt.metaitem.01@757,gregtech:gt.metaitem.01,Tiny Pile of Cobalt II Nitrate Dust,false
dustTinyCobaltBrass,1xgt.metaitem.01@343,gregtech:gt.metaitem.01,Tiny Pile of Cobalt Brass Dust,false
dustTinyCobaltHexahydrate,1xgt.metaitem.01@853,gregtech:gt.metaitem.01,Tiny Pile of Cobalt Hexahydrate Dust,false
dustTinyCobaltIIHydroxide,1xgt.metaitem.01@759,gregtech:gt.metaitem.01,Tiny Pile of Cobalt II Hydroxide Dust,false
dustTinyCobaltOxide,1xgt.metaitem.01@616,gregtech:gt.metaitem.01,Tiny Pile of Cobalt Oxide Dust,false
dustTinyCobaltite,1xgt.metaitem.01@827,gregtech:gt.metaitem.01,Tiny Pile of Cobaltite Dust,false
dustTinyCocoa,1xgt.metaitem.01@887,gregtech:gt.metaitem.01,Tiny Pile of Cocoa Powder,false
dustTinyCoffee,1xgt.metaitem.01@888,gregtech:gt.metaitem.01,Tiny Pile of Coffee Powder,false
dustTinyComancheite,1xitem.itemDustTinyComancheite@0,miscutils:itemDustTinyComancheite,Tiny Pile of Comancheite Dust,false
dustTinyCompressedSteam,1xgt.bwMetaGenerateddustTiny@25109,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Compressed Steam Dust,false
dustTinyConcentratedEnriched-NaquadahSludge,1xgt.bwMetaGenerateddustTiny@10070,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Concentrated Enriched-Naquadah Sludge Dust,false
dustTinyConcrete,1xgt.metaitem.01@947,gregtech:gt.metaitem.01,Tiny Pile of Concrete Dust,false
dustTinyConductiveIron,1xgt.metaitem.01@369,gregtech:gt.metaitem.01,Tiny Pile of Conductive Iron Dust,false
dustTinyConstructionFoam,1xgt.metaitem.01@854,gregtech:gt.metaitem.01,Tiny Pile of Construction Foam Dust,false
dustTinyCookedZrCl4,1xitem.itemDustTinyCookedZrCl4@0,miscutils:itemDustTinyCookedZrCl4,Tiny Pile of Cooked ZrCl4 Dust,false
dustTinyCooledMonaziteRareEarthConcentrate,1xgt.bwMetaGenerateddustTiny@11030,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Cooled Monazite Rare Earth Concentrate Dust,false
dustTinyCooperite,1xgt.metaitem.01@828,gregtech:gt.metaitem.01,Tiny Pile of Sheldonite Dust,false
dustTinyCopernicium,1xgt.bwMetaGenerateddustTiny@25083,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Copernicium Dust,false
dustTinyCopper,1xic2.itemDustSmall@1,IC2:itemDustSmall,Tiny Pile of Copper Dust,false
dustTinyCopper,1xgt.metaitem.01@35,gregtech:gt.metaitem.01,Tiny Pile of Copper Dust,false
dustTinyCopperIISulfate,1xitem.itemDustTinyCopperIISulfate@0,miscutils:itemDustTinyCopperIISulfate,Tiny Pile of Copper(II) Sulfate Dust,false
dustTinyCopperIISulfatePentahydrate,1xitem.itemDustTinyCopperIISulfatePentahydrate@0,miscutils:itemDustTinyCopperIISulfatePentahydrate,Tiny Pile of Copper(II) Sulfate Pentahydrate Dust,false
dustTinyCordierite,1xgt.metaitem.01@169,gregtech:gt.metaitem.01,Tiny Pile of Cordierite Dust,false
dustTinyCosmicNeutronium,1xgt.metaitem.01@982,gregtech:gt.metaitem.01,Tiny Pile of Cosmic Neutronium Dust,false
dustTinyCreon,1xgt.metaitem.01@149,gregtech:gt.metaitem.01,Tiny Pile of Creon Dust,false
dustTinyCrocoite,1xitem.itemDustTinyCrocoite@0,miscutils:itemDustTinyCrocoite,Tiny Pile of Crocoite Dust,false
dustTinyCrudeHexanitrohexaazaisowurtzitane,1xgt.bwMetaGenerateddustTiny@25002,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Crude Hexanitrohexaazaisowurtzitane Dust,false
dustTinyCrudeOil,1xgt.metaitem.01@858,gregtech:gt.metaitem.01,Tiny Pile of Crude Oil Dust,false
dustTinyCrudeRhodiumMetal,1xgt.bwMetaGenerateddustTiny@79,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Crude Rhodium Metal Dust,false
dustTinyCrudeSteel,1xgt.metaitem.01@402,gregtech:gt.metaitem.01,Tiny Pile of Clay Compound Dust,false
dustTinyCryolite,1xgt.metaitem.01@699,gregtech:gt.metaitem.01,Tiny Pile of Cryolite Dust,false
dustTinyCryoliteF,1xitem.itemDustTinyCryoliteF@0,miscutils:itemDustTinyCryoliteF,Tiny Pile of Cryolite (F) Dust,false
dustTinyCryotheum,1xgt.metaitem.01@898,gregtech:gt.metaitem.01,Tiny Pile of Cryotheum Dust,false
dustTinyCrystallineAlloy,1xgt.metaitem.01@403,gregtech:gt.metaitem.01,Tiny Pile of Crystalline Alloy Dust,false
dustTinyCrystallinePinkSlime,1xgt.metaitem.01@406,gregtech:gt.metaitem.01,Tiny Pile of Crystalline Pink Slime Dust,false
dustTinyCubicZirconia,1xgt.bwMetaGenerateddustTiny@4,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Cubic Zirconia Dust,false
dustTinyCupricOxide,1xgt.metaitem.01@619,gregtech:gt.metaitem.01,Tiny Pile of Cupric Oxide Dust,false
dustTinyCupronickel,1xgt.metaitem.01@310,gregtech:gt.metaitem.01,Tiny Pile of Cupronickel Dust,false
dustTinyCurium,1xitem.itemDustTinyCurium@0,miscutils:itemDustTinyCurium,Tiny Pile of Curium Dust,false
dustTinyCyanoaceticAcid,1xitem.itemDustTinyCyanoaceticAcid@0,miscutils:itemDustTinyCyanoaceticAcid,Tiny Pile of Cyanoacetic Acid Dust,false
dustTinyDalisenite,1xgt.bwMetaGenerateddustTiny@10104,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Dalisenite Dust,false
dustTinyDamascusSteel,1xgt.metaitem.01@335,gregtech:gt.metaitem.01,Tiny Pile of Damascus Steel Dust,false
dustTinyDarkAsh,1xgt.metaitem.01@816,gregtech:gt.metaitem.01,Tiny Pile of Dark Ashes,false
dustTinyDarkIron,1xgt.metaitem.01@342,gregtech:gt.metaitem.01,Tiny Pile of Deep Dark Iron Dust,false
dustTinyDarkSteel,1xgt.metaitem.01@364,gregtech:gt.metaitem.01,Tiny Pile of Dark Steel Dust,false
dustTinyDarmstadtium,1xgt.bwMetaGenerateddustTiny@25081,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Darmstadtium Dust,false
dustTinyDatolite,1xgt.metaitem.01@170,gregtech:gt.metaitem.01,Tiny Pile of Datolite Dust,false
dustTinyDecayedRadium226,1xitem.itemDustTinyDecayedRadium226@0,miscutils:itemDustTinyDecayedRadium226,Tiny Pile of Decayed Radium-226 Dust,false
dustTinyDeepIron,1xgt.metaitem.01@829,gregtech:gt.metaitem.01,Tiny Pile of Deep Iron Dust,false
dustTinyDemicheleiteBr,1xitem.itemDustTinyDemicheleiteBr@0,miscutils:itemDustTinyDemicheleiteBr,Tiny Pile of Demicheleite (Br) Dust,false
dustTinyDephosphatedSamariumConcentrate,1xgt.bwMetaGenerateddustTiny@11129,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Dephosphated Samarium Concentrate Dust,false
dustTinyDesh,1xgt.metaitem.01@884,gregtech:gt.metaitem.01,Tiny Pile of Desh Dust,false
dustTinyDiamond,1xgt.metaitem.01@500,gregtech:gt.metaitem.01,Tiny Pile of Diamond Dust,false
dustTinyDiatomite,1xgt.metaitem.01@948,gregtech:gt.metaitem.01,Tiny Pile of Diatomite Dust,false
dustTinyDibenzyltetraacetylhexaazaisowurtzitane,1xgt.bwMetaGenerateddustTiny@25014,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Dibenzyltetraacetylhexaazaisowurtzitane Dust,false
dustTinyDibismuthhydroborat,1xgt.bwMetaGenerateddustTiny@33,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Dibismuthhydroborat Dust,false
dustTinyDifluorobenzophenone,1xgt.bwMetaGenerateddustTiny@25102,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Difluorobenzophenone Dust,false
dustTinyDilithium,1xgt.metaitem.01@515,gregtech:gt.metaitem.01,Tiny Pile of Dilithium Dust,false
dustTinyDiphenylmethaneDiisocyanate,1xgt.metaitem.01@796,gregtech:gt.metaitem.01,"Tiny Pile of 4,4'-Diphenylmethane Diisocyanate Dust",false
dustTinyDirt,1xitem.itemDustTinyDirt@0,miscutils:itemDustTinyDirt,Tiny Pile of Dried Earth Dust,false
dustTinyDjurleite,1xgt.bwMetaGenerateddustTiny@16,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Djurleite Dust,false
dustTinyDolomite,1xgt.metaitem.01@914,gregtech:gt.metaitem.01,Tiny Pile of Dolomite Dust,false
dustTinyDraconium,1xgt.metaitem.01@975,gregtech:gt.metaitem.01,Tiny Pile of Draconium Dust,false
dustTinyDraconiumAwakened,1xgt.metaitem.01@976,gregtech:gt.metaitem.01,Tiny Pile of Awakened Draconium Dust,false
dustTinyDragonblood,1xitem.itemDustTinyDragonblood@0,miscutils:itemDustTinyDragonblood,Tiny Pile of Dragonblood Dust,false
dustTinyDreamwood,1xgt.metaitem.01@207,gregtech:gt.metaitem.01,Tiny Pile of Dreamwood Dust,false
dustTinyDriedMonaziteRareEarthConcentrate,1xgt.bwMetaGenerateddustTiny@11024,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Dried Monazite Rare Earth Concentrate Dust,false
dustTinyDubnium,1xgt.metaitem.01@263,gregtech:gt.metaitem.01,Tiny Pile of Dubnium Dust,false
dustTinyDuralumin,1xgt.metaitem.01@392,gregtech:gt.metaitem.01,Tiny Pile of Duralumin Dust,false
dustTinyDuranium,1xgt.metaitem.01@328,gregtech:gt.metaitem.01,Tiny Pile of Duranium Dust,false
dustTinyDurene,1xgt.bwMetaGenerateddustTiny@25045,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Durene Dust,false
dustTinyDysprosium,1xgt.metaitem.01@73,gregtech:gt.metaitem.01,Tiny Pile of Dysprosium Dust,false
dustTinyDysprosiumOreConcentrate,1xgt.bwMetaGenerateddustTiny@11454,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Dysprosium Ore Concentrate Dust,false
dustTinyDysprosiumOxide,1xgt.bwMetaGenerateddustTiny@25065,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Dysprosium Oxide Dust,false
dustTinyEglinSteel,1xitem.itemDustTinyEglinSteel@0,miscutils:itemDustTinyEglinSteel,Tiny Pile of Eglin Steel Dust,false
dustTinyEglinSteelBaseCompound,1xitem.itemDustTinyEglinSteelBaseCompound@0,miscutils:itemDustTinyEglinSteelBaseCompound,Tiny Pile of Eglin Steel Base Compound Dust,false
dustTinyEinsteinium,1xgt.bwMetaGenerateddustTiny@25090,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Einsteinium Dust,false
dustTinyElectricalSteel,1xgt.metaitem.01@365,gregtech:gt.metaitem.01,Tiny Pile of Electrical Steel Dust,false
dustTinyElectrotine,1xgt.metaitem.01@812,gregtech:gt.metaitem.01,Tiny Pile of Electrotine Dust,false
dustTinyElectrum,1xgt.metaitem.01@303,gregtech:gt.metaitem.01,Tiny Pile of Electrum Dust,false
dustTinyElectrumFlux,1xgt.metaitem.01@320,gregtech:gt.metaitem.01,Tiny Pile of Fluxed Electrum Dust,false
dustTinyElvenElementium,1xgt.metaitem.01@203,gregtech:gt.metaitem.01,Tiny Pile of Elven Elementium Dust,false
dustTinyEmerald,1xgt.metaitem.01@501,gregtech:gt.metaitem.01,Tiny Pile of Emerald Dust,false
dustTinyEmery,1xgt.metaitem.01@861,gregtech:gt.metaitem.01,Tiny Pile of Emery Dust,false
dustTinyEndSteel,1xgt.metaitem.01@401,gregtech:gt.metaitem.01,Tiny Pile of End Steel Dust,false
dustTinyEnderEye,1xgt.metaitem.01@533,gregtech:gt.metaitem.01,Tiny Pile of Endereye Dust,false
dustTinyEnderPearl,1xgt.metaitem.01@532,gregtech:gt.metaitem.01,Tiny Pile of Enderpearl Dust,false
dustTinyEnderium,1xgt.metaitem.01@321,gregtech:gt.metaitem.01,Tiny Pile of Enderium Dust,false
dustTinyEnderiumBase,1xgt.metaitem.01@380,gregtech:gt.metaitem.01,Tiny Pile of Enderium Base Dust,false
dustTinyEndstone,1xgt.metaitem.01@808,gregtech:gt.metaitem.01,Tiny Pile of Endstone Dust,false
dustTinyEnergeticAlloy,1xgt.metaitem.01@366,gregtech:gt.metaitem.01,Tiny Pile of Energetic Alloy Dust,false
dustTinyEnergeticSilver,1xgt.metaitem.01@407,gregtech:gt.metaitem.01,Tiny Pile of Energetic Silver Dust,false
dustTinyEnergyCrystal,1xitem.itemDustTinyEnergyCrystal@0,miscutils:itemDustTinyEnergyCrystal,Tiny Pile of Energy Crystal Dust,false
dustTinyEnhancedGalgadorian,1xgt.metaitem.01@385,gregtech:gt.metaitem.01,Tiny Pile of Enhanced Galgadorian Dust,false
dustTinyEnriched-NaquadahOxideMixture,1xgt.bwMetaGenerateddustTiny@10067,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Enriched-Naquadah Oxide Mixture Dust,false
dustTinyEnriched-NaquadahSulphate,1xgt.bwMetaGenerateddustTiny@10071,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Enriched-Naquadah Sulphate Dust,false
dustTinyEnrichedHolmium,1xgt.metaitem.01@582,gregtech:gt.metaitem.01,Tiny Pile of Enriched Holmium Dust,false
dustTinyEnrichedNaquadahAlloy,1xgt.bwMetaGenerateddustTiny@10110,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Enriched Naquadah Alloy Dust,false
dustTinyEpidote,1xgt.metaitem.01@862,gregtech:gt.metaitem.01,Tiny Pile of Epidote Dust,false
dustTinyEpoxid,1xgt.metaitem.01@470,gregtech:gt.metaitem.01,Tiny Pile of Epoxid Pulp,false
dustTinyEpoxidFiberReinforced,1xgt.metaitem.01@610,gregtech:gt.metaitem.01,Tiny Pile of Fiber-Reinforced Epoxy Resin Pulp,false
dustTinyErbium,1xgt.metaitem.01@75,gregtech:gt.metaitem.01,Tiny Pile of Erbium Dust,false
dustTinyErbiumOreConcentrate,1xgt.bwMetaGenerateddustTiny@11456,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Erbium Ore Concentrate Dust,false
dustTinyErbiumOxide,1xgt.bwMetaGenerateddustTiny@25067,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Erbium Oxide Dust,false
dustTinyEternity,1xgt.metaitem.01@141,gregtech:gt.metaitem.01,Tiny Pile of Eternity Dust,false
dustTinyEuropium,1xgt.metaitem.01@70,gregtech:gt.metaitem.01,Tiny Pile of Europium Dust,false
dustTinyEuropiumIIIOxide,1xgt.bwMetaGenerateddustTiny@11050,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Europium III Oxide Dust,false
dustTinyEuropiumOreConcentrate,1xgt.bwMetaGenerateddustTiny@11451,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Europium Ore Concentrate Dust,false
dustTinyEuropiumOxide,1xgt.bwMetaGenerateddustTiny@11047,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Europium Oxide Dust,false
dustTinyEuropiumSulfide,1xgt.bwMetaGenerateddustTiny@11048,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Europium Sulfide Dust,false
dustTinyExtremelyUnstableNaquadah,1xgt.bwMetaGenerateddustTiny@10024,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Extremely Unstable Naquadah Dust,false
dustTinyFayalite,1xgt.bwMetaGenerateddustTiny@23,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Fayalite Dust,false
dustTinyFerberite,1xgt.bwMetaGenerateddustTiny@11,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Ferberite Dust,false
dustTinyFermium,1xitem.itemDustTinyFermium@0,miscutils:itemDustTinyFermium,Tiny Pile of Fermium Dust,false
dustTinyFerriteMixture,1xgt.metaitem.01@612,gregtech:gt.metaitem.01,Tiny Pile of Ferrite Mixture Dust,false
dustTinyFerrocene,1xgt.bwMetaGenerateddustTiny@10093,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Ferrocene Dust,false
dustTinyFerrosilite,1xgt.metaitem.01@620,gregtech:gt.metaitem.01,Tiny Pile of Ferrosilite Dust,false
dustTinyFierySteel,1xgt.metaitem.01@346,gregtech:gt.metaitem.01,Tiny Pile of Fiery Steel Dust,false
dustTinyFireclay,1xgt.metaitem.01@626,gregtech:gt.metaitem.01,Tiny Pile of Fireclay Dust,false
dustTinyFirestone,1xgt.metaitem.01@347,gregtech:gt.metaitem.01,Tiny Pile of Firestone Dust,false
dustTinyFlerovium_GT5U,1xgt.metaitem.01@984,gregtech:gt.metaitem.01,Tiny Pile of Flerovium Dust,false
dustTinyFlint,1xgt.metaitem.01@802,gregtech:gt.metaitem.01,Tiny Pile of Flint Dust,false
dustTinyFlorencite,1xitem.itemDustTinyFlorencite@0,miscutils:itemDustTinyFlorencite,Tiny Pile of Florencite Dust,false
dustTinyFluor-Buergerite,1xgt.bwMetaGenerateddustTiny@5,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Fluor-Buergerite Dust,false
dustTinyFluorcaphite,1xitem.itemDustTinyFluorcaphite@0,miscutils:itemDustTinyFluorcaphite,Tiny Pile of Fluorcaphite Dust,false
dustTinyFluorinatedSamaricConcentrate,1xgt.bwMetaGenerateddustTiny@11123,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Fluorinated Samaric Concentrate Dust,false
dustTinyFluoriteF,1xitem.itemDustTinyFluoriteF@0,miscutils:itemDustTinyFluoriteF,Tiny Pile of Fluorite (F) Dust,false
dustTinyFluorophlogopite,1xgt.bwMetaGenerateddustTiny@104,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Fluorophlogopite Dust,false
dustTinyFluorspar,1xgt.bwMetaGenerateddustTiny@91,bartworks:gt.bwMetaGenerateddustTiny,Tiny Pile of Fluorspar Dust,false
