id,stackName,className
15157,"UMV 4,096A Laser Target Hatch",MTEHatchEnergyTunnel
15158,"UXV 4,096A Laser Target Hatch",MTEHatchEnergyTunnel
15160,"IV 16,384A Laser Target Hatch",MTEHatchEnergyTunnel
15161,"LuV 16,384A Laser Target Hatch",MTEHatchEnergyTunnel
15162,"ZPM 16,384A Laser Target Hatch",MTEHatchEnergyTunnel
15163,"UV 16,384A Laser Target Hatch",MTEHatchEnergyTunnel
15164,"UHV 16,384A Laser Target Hatch",MTEHatchEnergyTunnel
15165,"UEV 16,384A Laser Target Hatch",MTEHatchEnergyTunnel
15166,"UIV 16,384A Laser Target Hatch",MTEHatchEnergyTunnel
15167,"UMV 16,384A Laser Target Hatch",MTEHatchEnergyTunnel
15168,"UXV 16,384A Laser Target Hatch",MTEHatchEnergyTunnel
15170,"IV 65,536A Laser Target Hatch",MTEHatchEnergyTunnel
15171,"LuV 65,536A Laser Target Hatch",MTEHatchEnergyTunnel
15172,"ZPM 65,536A Laser Target Hatch",MTEHatchEnergyTunnel
15173,"UV 65,536A Laser Target Hatch",MTEHatchEnergyTunnel
15174,"UHV 65,536A Laser Target Hatch",MTEHatchEnergyTunnel
15175,"UEV 65,536A Laser Target Hatch",MTEHatchEnergyTunnel
15176,"UIV 65,536A Laser Target Hatch",MTEHatchEnergyTunnel
15177,"UMV 65,536A Laser Target Hatch",MTEHatchEnergyTunnel
15178,"UXV 65,536A Laser Target Hatch",MTEHatchEnergyTunnel
15180,"IV 262,144A Laser Target Hatch",MTEHatchEnergyTunnel
15181,"LuV 262,144A Laser Target Hatch",MTEHatchEnergyTunnel
15182,"ZPM 262,144A Laser Target Hatch",MTEHatchEnergyTunnel
15183,"UV 262,144A Laser Target Hatch",MTEHatchEnergyTunnel
15184,"UHV 262,144A Laser Target Hatch",MTEHatchEnergyTunnel
15185,"UEV 262,144A Laser Target Hatch",MTEHatchEnergyTunnel
15186,"UIV 262,144A Laser Target Hatch",MTEHatchEnergyTunnel
15187,"UMV 262,144A Laser Target Hatch",MTEHatchEnergyTunnel
15188,"UXV 262,144A Laser Target Hatch",MTEHatchEnergyTunnel
15190,"IV 1,048,576A Laser Target Hatch",MTEHatchEnergyTunnel
15191,"LuV 1,048,576A Laser Target Hatch",MTEHatchEnergyTunnel
15192,"ZPM 1,048,576A Laser Target Hatch",MTEHatchEnergyTunnel
15193,"UV 1,048,576A Laser Target Hatch",MTEHatchEnergyTunnel
15194,"UHV 1,048,576A Laser Target Hatch",MTEHatchEnergyTunnel
15195,"UEV 1,048,576A Laser Target Hatch",MTEHatchEnergyTunnel
15196,"UIV 1,048,576A Laser Target Hatch",MTEHatchEnergyTunnel
15197,"UMV 1,048,576A Laser Target Hatch",MTEHatchEnergyTunnel
15198,"UXV 1,048,576A Laser Target Hatch",MTEHatchEnergyTunnel
15199,Legendary Laser Target Hatch,MTEHatchEnergyTunnel
15200,IV 4A Dynamo Hatch,MTEHatchDynamoMulti
15201,LuV 4A Dynamo Hatch,MTEHatchDynamoMulti
15202,ZPM 4A Dynamo Hatch,MTEHatchDynamoMulti
15203,UV 4A Dynamo Hatch,MTEHatchDynamoMulti
15204,UHV 4A Dynamo Hatch,MTEHatchDynamoMulti
15205,UEV 4A Dynamo Hatch,MTEHatchDynamoMulti
15206,UIV 4A Dynamo Hatch,MTEHatchDynamoMulti
15207,UMV 4A Dynamo Hatch,MTEHatchDynamoMulti
15208,UXV 4A Dynamo Hatch,MTEHatchDynamoMulti
15209,EV 4A Dynamo Hatch,MTEHatchDynamoMulti
15210,IV 16A Dynamo Hatch,MTEHatchDynamoMulti
15211,LuV 16A Dynamo Hatch,MTEHatchDynamoMulti
15212,ZPM 16A Dynamo Hatch,MTEHatchDynamoMulti
15213,UV 16A Dynamo Hatch,MTEHatchDynamoMulti
15214,UHV 16A Dynamo Hatch,MTEHatchDynamoMulti
15215,UEV 16A Dynamo Hatch,MTEHatchDynamoMulti
15216,UIV 16A Dynamo Hatch,MTEHatchDynamoMulti
15217,UMV 16A Dynamo Hatch,MTEHatchDynamoMulti
15218,UXV 16A Dynamo Hatch,MTEHatchDynamoMulti
15219,EV 16A Dynamo Hatch,MTEHatchDynamoMulti
15220,IV 64A Dynamo Hatch,MTEHatchDynamoMulti
15221,LuV 64A Dynamo Hatch,MTEHatchDynamoMulti
15222,ZPM 64A Dynamo Hatch,MTEHatchDynamoMulti
15223,UV 64A Dynamo Hatch,MTEHatchDynamoMulti
15224,UHV 64A Dynamo Hatch,MTEHatchDynamoMulti
15225,UEV 64A Dynamo Hatch,MTEHatchDynamoMulti
15226,UIV 64A Dynamo Hatch,MTEHatchDynamoMulti
15227,UMV 64A Dynamo Hatch,MTEHatchDynamoMulti
15228,UXV 64A Dynamo Hatch,MTEHatchDynamoMulti
15229,EV 64A Dynamo Hatch,MTEHatchDynamoMulti
15230,IV 256A Laser Source Hatch,MTEHatchDynamoTunnel
15231,LuV 256A Laser Source Hatch,MTEHatchDynamoTunnel
15232,ZPM 256A Laser Source Hatch,MTEHatchDynamoTunnel
15233,UV 256A Laser Source Hatch,MTEHatchDynamoTunnel
15234,UHV 256A Laser Source Hatch,MTEHatchDynamoTunnel
15235,UEV 256A Laser Source Hatch,MTEHatchDynamoTunnel
15236,UIV 256A Laser Source Hatch,MTEHatchDynamoTunnel
15237,UMV 256A Laser Source Hatch,MTEHatchDynamoTunnel
15238,UXV 256A Laser Source Hatch,MTEHatchDynamoTunnel
15240,"IV 1,024A Laser Source Hatch",MTEHatchDynamoTunnel
15241,"LuV 1,024A Laser Source Hatch",MTEHatchDynamoTunnel
15242,"ZPM 1,024A Laser Source Hatch",MTEHatchDynamoTunnel
15243,"UV 1,024A Laser Source Hatch",MTEHatchDynamoTunnel
15244,"UHV 1,024A Laser Source Hatch",MTEHatchDynamoTunnel
15245,"UEV 1,024A Laser Source Hatch",MTEHatchDynamoTunnel
15246,"UIV 1,024A Laser Source Hatch",MTEHatchDynamoTunnel
15247,"UMV 1,024A Laser Source Hatch",MTEHatchDynamoTunnel
15248,"UXV 1,024A Laser Source Hatch",MTEHatchDynamoTunnel
15250,"IV 4,096A Laser Source Hatch",MTEHatchDynamoTunnel
15251,"LuV 4,096A Laser Source Hatch",MTEHatchDynamoTunnel
15252,"ZPM 4,096A Laser Source Hatch",MTEHatchDynamoTunnel
15253,"UV 4,096A Laser Source Hatch",MTEHatchDynamoTunnel
15254,"UHV 4,096A Laser Source Hatch",MTEHatchDynamoTunnel
15255,"UEV 4,096A Laser Source Hatch",MTEHatchDynamoTunnel
15256,"UIV 4,096A Laser Source Hatch",MTEHatchDynamoTunnel
15257,"UMV 4,096A Laser Source Hatch",MTEHatchDynamoTunnel
15258,"UXV 4,096A Laser Source Hatch",MTEHatchDynamoTunnel
15260,"IV 16,384A Laser Source Hatch",MTEHatchDynamoTunnel
15261,"LuV 16,384A Laser Source Hatch",MTEHatchDynamoTunnel
15262,"ZPM 16,384A Laser Source Hatch",MTEHatchDynamoTunnel
15263,"UV 16,384A Laser Source Hatch",MTEHatchDynamoTunnel
15264,"UHV 16,384A Laser Source Hatch",MTEHatchDynamoTunnel
15265,"UEV 16,384A Laser Source Hatch",MTEHatchDynamoTunnel
15266,"UIV 16,384A Laser Source Hatch",MTEHatchDynamoTunnel
15267,"UMV 16,384A Laser Source Hatch",MTEHatchDynamoTunnel
15268,"UXV 16,384A Laser Source Hatch",MTEHatchDynamoTunnel
15270,"IV 65,536A Laser Source Hatch",MTEHatchDynamoTunnel
15271,"LuV 65,536A Laser Source Hatch",MTEHatchDynamoTunnel
15272,"ZPM 65,536A Laser Source Hatch",MTEHatchDynamoTunnel
15273,"UV 65,536A Laser Source Hatch",MTEHatchDynamoTunnel
15274,"UHV 65,536A Laser Source Hatch",MTEHatchDynamoTunnel
15275,"UEV 65,536A Laser Source Hatch",MTEHatchDynamoTunnel
15276,"UIV 65,536A Laser Source Hatch",MTEHatchDynamoTunnel
15277,"UMV 65,536A Laser Source Hatch",MTEHatchDynamoTunnel
15278,"UXV 65,536A Laser Source Hatch",MTEHatchDynamoTunnel
15280,"IV 262,144A Laser Source Hatch",MTEHatchDynamoTunnel
15281,"LuV 262,144A Laser Source Hatch",MTEHatchDynamoTunnel
15282,"ZPM 262,144A Laser Source Hatch",MTEHatchDynamoTunnel
15283,"UV 262,144A Laser Source Hatch",MTEHatchDynamoTunnel
15284,"UHV 262,144A Laser Source Hatch",MTEHatchDynamoTunnel
15285,"UEV 262,144A Laser Source Hatch",MTEHatchDynamoTunnel
15286,"UIV 262,144A Laser Source Hatch",MTEHatchDynamoTunnel
15287,"UMV 262,144A Laser Source Hatch",MTEHatchDynamoTunnel
15288,"UXV 262,144A Laser Source Hatch",MTEHatchDynamoTunnel
15290,"IV 1,048,576A Laser Source Hatch",MTEHatchDynamoTunnel
15291,"LuV 1,048,576A Laser Source Hatch",MTEHatchDynamoTunnel
15292,"ZPM 1,048,576A Laser Source Hatch",MTEHatchDynamoTunnel
15293,"UV 1,048,576A Laser Source Hatch",MTEHatchDynamoTunnel
15294,"UHV 1,048,576A Laser Source Hatch",MTEHatchDynamoTunnel
15295,"UEV 1,048,576A Laser Source Hatch",MTEHatchDynamoTunnel
15296,"UIV 1,048,576A Laser Source Hatch",MTEHatchDynamoTunnel
15297,"UMV 1,048,576A Laser Source Hatch",MTEHatchDynamoTunnel
15298,"UXV 1,048,576A Laser Source Hatch",MTEHatchDynamoTunnel
15299,Legendary Laser Source Hatch,MTEHatchDynamoTunnel
15300,Active Transformer,MTEActiveTransformer
15310,Weighted Network Switch With QoS,MTENetworkSwitch
15311,Quantum Computer,MTEQuantumComputer
15312,Microwave Grinder,MTEMicrowave
15313,Data Bank,MTEDataBank
15314,Tesla Tower,MTETeslaTower
15315,Static Network Switch With QoS,MTENetworkSwitchAdv
15331,Research Station,MTEResearchStation
15350,Energy Infuser,MTEEnergyInfuser
15410,Eye of Harmony,MTEEyeOfHarmony
15411,Forge of the Gods,MTEForgeOfGods
15412,Helioflare Power Forge,MTESmeltingModule
15413,Helioflux Melting Core,MTEMoltenModule
15414,Heliothermal Plasma Fabricator,MTEPlasmaModule
15415,Heliofusion Exoticizer,MTEExoticModule
15430,Uncertainty Resolver,MTEHatchUncertainty
15431,Uncertainty Resolver X,MTEHatchUncertainty
15440,Optical Reception Connector,MTEHatchDataInput
15441,Optical Transmission Connector,MTEHatchDataOutput
15442,Assembly line Reception Connector,MTEHatchDataItemsInput
15443,Data Bank Transmission Connector,MTEHatchDataItemsOutput
15444,Cloud Computation Server Hatch,MTEHatchWirelessComputationOutput
15445,Cloud Computation Client Hatch,MTEHatchWirelessComputationInput
15446,Wireless Assembly line Reception Connector,MTEHatchWirelessDataItemsInput
15447,Wireless Data Bank Transmission Connector,MTEHatchWirelessDataItemsOutput
15450,Computer Rack,MTEHatchRack
15451,Object Holder,MTEHatchObjectHolder
15452,Capacitor Hatch,MTEHatchCapacitor
15465,Laser Vacuum Pipe,MTEPipeLaser
15466,Laser Vacuum Mirror,MTEPipeLaserMirror
15470,Optical Fiber Cable,MTEPipeData
15472,Laser Vacuum Pipe Casing,MTEPipeBlockLaser
15473,Optical Fiber Cable Casing,MTEPipeBlockData
15480,Owner detector,MTEOwnerDetector
15485,Insane Buck Converter,MTEBuckConverter
15486,Ludicrous Buck Converter,MTEBuckConverter
15487,ZPM Voltage Buck Converter,MTEBuckConverter
15488,Ultimate Power Buck Converter,MTEBuckConverter
15489,Highly Ultimate Buck Converter,MTEBuckConverter
15490,Extremely Ultimate Buck Converter,MTEBuckConverter
15491,Insanely Ultimate Buck Converter,MTEBuckConverter
15492,Mega Ultimate Buck Converter,MTEBuckConverter
15493,Extended Mega Ultimate Buck Converter,MTEBuckConverter
15495,Debug Pollution Generator,MTEDebugPollutor
15496,Debug Data Hatch,MTEHatchCreativeData
15497,Auto-Taping Maintenance Hatch,MTEHatchCreativeMaintenance
15498,Debug Power Generator,MTEDebugPowerGenerator
15499,Debug Structure Writer,MTEDebugStructureWriter
15500,UXV 256A Wireless Energy Hatch,MTEHatchWirelessMulti
15501,"UXV 1,024A Wireless Energy Hatch",MTEHatchWirelessMulti
15502,"UXV 4,096A Wireless Energy Hatch",MTEHatchWirelessMulti
15503,"UXV 16,384A Wireless Energy Hatch",MTEHatchWirelessMulti
15504,"UXV 65,536A Wireless Energy Hatch",MTEHatchWirelessMulti
15505,"UXV 262,144A Wireless Energy Hatch",MTEHatchWirelessMulti
15506,"UXV 1,048,576A Wireless Energy Hatch",MTEHatchWirelessMulti
15510,Uncertainty Resolution,MTEHatchCreativeUncertainty
15750,Entropic Processor,MTEEntropicProcessor
15751,Decay Warehouse,MTEDecayWarehouse
16000,Basic Tesla Transceiver,MTETeslaCoil
16001,Advanced Tesla Transceiver,MTETeslaCoil
16002,Epyc Tesla Transceiver,MTETeslaCoil
16003,Ultimate Power Tesla Transceiver,MTETeslaCoil
16004,Insane Tesla Transceiver,MTETeslaCoil
16005,Basic Tesla Transceiver,MTETeslaCoil
16006,Advanced Tesla Transceiver,MTETeslaCoil
16007,Epyc Tesla Transceiver,MTETeslaCoil
16008,Ultimate Power Tesla Transceiver,MTETeslaCoil
16009,Insane Tesla Transceiver,MTETeslaCoil
16010,Basic Tesla Transceiver,MTETeslaCoil
16011,Advanced Tesla Transceiver,MTETeslaCoil
16012,Epyc Tesla Transceiver,MTETeslaCoil
16013,Ultimate Power Tesla Transceiver,MTETeslaCoil
16014,Insane Tesla Transceiver,MTETeslaCoil
16015,Basic Tesla Transceiver,MTETeslaCoil
16016,Advanced Tesla Transceiver,MTETeslaCoil
16017,Epyc Tesla Transceiver,MTETeslaCoil
16018,Ultimate Power Tesla Transceiver,MTETeslaCoil
16019,Insane Tesla Transceiver,MTETeslaCoil
16020,"UMV 4,194,304A/t Laser Source Hatch",MTEHatchDynamoTunnel
16021,"UXV 4,194,304A/t Laser Source Hatch",MTEHatchDynamoTunnel
16022,"UXV 16,777,216A/t Laser Source Hatch",MTEHatchDynamoTunnel
16023,"UMV 4,194,304A/t Laser Target Hatch",MTEHatchEnergyTunnel
16024,"UXV 4,194,304A/t Laser Target Hatch",MTEHatchEnergyTunnel
16025,"UXV 16,777,216A/t Laser Target Hatch",MTEHatchEnergyTunnel
16026,"UXV 4,194,304A Wireless Energy Hatch",MTEHatchWirelessMulti
16027,"UXV 16,777,216A Wireless Energy Hatch",MTEHatchWirelessMulti
16999,Naquadah Fuel Refinery,MTEFuelRefineFactory
17000,Hydro Dam,HEHydroDamTileEntity
17002,Hydro Pump (LV),LV
17003,Hydro Pump (MV),MV
17004,Hydro Pump (HV),HV
17005,Hydro Pump (EV),EV
17006,Hydro Pump (IV),IV
17007,Hydro Pump (LuV),LuV
17008,Hydro Pump (ZPM),ZPM
17009,Hydro Pump (UV),UV
17010,Hydro Pump (UHV),UHV
17011,Hydro Pump (UEV),UEV
17012,Hydro Pump (UIV),UIV
17013,Hydro Pump (UMV),UMV
17014,Hydro Pump (UXV),UXV
17015,Hydro Pump (MAX),MAX
17018,Hydro Turbine (LV),LV
17019,Hydro Turbine (MV),MV
17020,Hydro Turbine (HV),HV
17021,Hydro Turbine (EV),EV
17022,Hydro Turbine (IV),IV
17023,Hydro Turbine (LuV),LuV
17024,Hydro Turbine (ZPM),ZPM
17025,Hydro Turbine (UV),UV
17026,Hydro Turbine (UHV),UHV
17027,Hydro Turbine (UEV),UEV
17028,Hydro Turbine (UIV),UIV
17029,Hydro Turbine (UMV),UMV
17030,Hydro Turbine (UXV),UXV
17031,Hydro Turbine (MAX),MAX
18791,Imprint Circuit Hatch T1,TST_CircuitImprintHatch
18792,Imprint Circuit Hatch T2,TST_CircuitImprintHatch
18793,Solidifier Hatch(IV),GT_MetaTileEntity_Hatch_Solidify
18794,Solidifier Hatch(LuV),GT_MetaTileEntity_Hatch_Solidify
18795,Solidifier Hatch(ZPM),GT_MetaTileEntity_Hatch_Solidify
18796,Solidifier Hatch(UV),GT_MetaTileEntity_Hatch_Solidify
18797,Solidifier Hatch(UHV),GT_MetaTileEntity_Hatch_Solidify
18798,Legendary Wireless Energy Hatch,GT_Hatch_InfiniteWirelessMulti
18799,Harmonious Wireless Energy Hatch,GT_Hatch_InfiniteWirelessMulti
18800,Dynamic Parallel Controller Module T1,DynamicParallelController
18801,Dynamic Parallel Controller Module T2,DynamicParallelController
18802,Dynamic Parallel Controller Module T3,DynamicParallelController
18803,Dynamic Parallel Controller Module T4,DynamicParallelController
18804,Dynamic Parallel Controller Module T5,DynamicParallelController
18805,Dynamic Parallel Controller Module T6,DynamicParallelController
18806,Dynamic Parallel Controller Module T7,DynamicParallelController
18807,Dynamic Parallel Controller Module T8,DynamicParallelController
18808,Static Parallel Controller Module T1,StaticParallelController
18809,Static Parallel Controller Module T2,StaticParallelController
18810,Static Parallel Controller Module T3,StaticParallelController
18811,Static Parallel Controller Module T4,StaticParallelController
18812,Static Parallel Controller Module T5,StaticParallelController
18813,Static Parallel Controller Module T6,StaticParallelController
18814,Static Parallel Controller Module T7,StaticParallelController
18815,Static Parallel Controller Module T8,StaticParallelController
18816,Dynamic Speed Controller Module T1,DynamicSpeedController
18817,Dynamic Speed Controller Module T2,DynamicSpeedController
18818,Dynamic Speed Controller Module T3,DynamicSpeedController
18819,Dynamic Speed Controller Module T4,DynamicSpeedController
18820,Dynamic Speed Controller Module T5,DynamicSpeedController
18821,Dynamic Speed Controller Module T6,DynamicSpeedController
18822,Dynamic Speed Controller Module T7,DynamicSpeedController
18823,Dynamic Speed Controller Module T8,DynamicSpeedController
18824,Static Speed Controller Module T1,StaticSpeedController
18825,Static Speed Controller Module T2,StaticSpeedController
18826,Static Speed Controller Module T3,StaticSpeedController
18827,Static Speed Controller Module T4,StaticSpeedController
18828,Static Speed Controller Module T5,StaticSpeedController
18829,Static Speed Controller Module T6,StaticSpeedController
18830,Static Speed Controller Module T7,StaticSpeedController
18831,Static Speed Controller Module T8,StaticSpeedController
18832,Static Power Consumption Controller Module T1,StaticPowerConsumptionController
18833,Static Power Consumption Controller Module T2,StaticPowerConsumptionController
18834,Static Power Consumption Controller Module T3,StaticPowerConsumptionController
18835,Static Power Consumption Controller Module T4,StaticPowerConsumptionController
18836,Static Power Consumption Controller Module T5,StaticPowerConsumptionController
18837,Static Power Consumption Controller Module T6,StaticPowerConsumptionController
18838,Static Power Consumption Controller Module T7,StaticPowerConsumptionController
18839,Static Power Consumption Controller Module T8,StaticPowerConsumptionController
18840,Low Speed Perfect Overclock Controller Module,StaticOverclockController
18841,Perfect Overclock Controller Module,StaticOverclockController
18842,Singularity Perfect Overclock Controller Module,StaticOverclockController
18843,Execution Core Module,ExecutionCore
18844,Advanced Execution Core Module,AdvExecutionCore
18845,Perfect Execution Core Module,PerfectExecutionCore
18846,Blood Hatch,TST_BloodOrbHatch
18847,Pattern Access Hatch,TST_PatternAccessHatch
18956,Wireless Optical Master Connector,GT_Hatch_WirelessData_output
18957,Wireless Optical Slave Connector,GT_Hatch_WirelessData_input
18958,rack simulation controller hack,GT_Hatch_RackComputationMonitor
18959,rack simulation hack,GT_Hatch_RackComputationMonitor
18960,Laser Smart Node,GT_MetaTileEntity_Pipe_EnergySmart
18961,Laser-Focused Smart Node,GT_MetaTileEntity_Pipe_EnergySmart_Focusing
18978,Debug Uncertainty Hatch,GT_MetaTileEntity_Hatch_UncertaintyDebug
18979,Mana Hatch,TST_ManaHatch
18980,Dual Input Buffer (IV),GT_MetaTileEntity_Hatch_DualInput
18981,Dual Input Buffer (LuV),GT_MetaTileEntity_Hatch_DualInput
18982,Dual Input Buffer (ZPM),GT_MetaTileEntity_Hatch_DualInput
18983,Dual Input Buffer (UV),GT_MetaTileEntity_Hatch_DualInput
18984,Buffered Energy Hatch LV,GT_Hatch_BufferedEnergyHatch
18985,Buffered Energy Hatch MV,GT_Hatch_BufferedEnergyHatch
18986,Buffered Energy Hatch HV,GT_Hatch_BufferedEnergyHatch
18987,Buffered Energy Hatch EV,GT_Hatch_BufferedEnergyHatch
18988,Buffered Energy Hatch IV,GT_Hatch_BufferedEnergyHatch
18989,Buffered Energy Hatch LuV,GT_Hatch_BufferedEnergyHatch
18990,Buffered Energy Hatch ZPM,GT_Hatch_BufferedEnergyHatch
18991,Buffered Energy Hatch UV,GT_Hatch_BufferedEnergyHatch
18992,Buffered Energy Hatch UHV,GT_Hatch_BufferedEnergyHatch
18993,Buffered Energy Hatch UEV,GT_Hatch_BufferedEnergyHatch
18994,Buffered Energy Hatch UIV,GT_Hatch_BufferedEnergyHatch
18995,Buffered Energy Hatch UMV,GT_Hatch_BufferedEnergyHatch
18996,Buffered Energy Hatch UXV,GT_Hatch_BufferedEnergyHatch
18997,Buffered Energy Hatch MAX,GT_Hatch_BufferedEnergyHatch
18998,Infinite Wireless Dynamo Hatch,GT_Hatch_InfiniteWirelessDynamoHatch
18999,Infinite Air Hatch,GT_MetaTileEntity_Hatch_Air
19001,Intensify Chemical Distorter,GT_TileEntity_IntensifyChemicalDistorter
19002,Precise High-Energy Photonic Quantum Master,GT_TileEntity_PreciseHighEnergyPhotonicQuantumMaster
19003,Miracle Top,GT_TileEntity_MiracleTop
19004,Magnetic Drive Pressure Former,GT_TileEntity_MagneticDrivePressureFormer
19005,Physical Form Switcher,GT_TileEntity_PhysicalFormSwitcher
19006,"Mini" Magnetic Mixer,GT_TileEntity_MagneticMixer
19007,Magnetic Domain Constructor,GT_TileEntity_MagneticDomainConstructor
19008,Silksong,GT_TileEntity_Silksong
19009,Holy Separator,GT_TileEntity_HolySeparator
19010,Space Scaler,GT_TileEntity_SpaceScaler
19011,Molecule Deconstructor,GT_TileEntity_MoleculeDeconstructor
19012,Crystalline Infinitier,GTCM_CrystallineInfinitier
19013,Dyson Sphere Module Launch Site,TST_DSPLauncher
19014,Dyson Sphere Ray Receiving Station,TST_DSPReceiver
19015,Artificial Star,TST_ArtificialStar
19016,Miracle Door,TST_MiracleDoor
19017,General Ore Processing Factory TST,TST_OreProcessingFactory
19020,General Circuit Converter,TST_CircuitConverter
19021,Large Industrial Coking Factory,TST_LargeIndustrialCokingFactory
19022,Mega Bricked Blast Furnace,GT_TileEntity_MegaBrickedBlastFurnace
19023,Scavenger,TST_Scavenger
19024,CleanRoom,TST_CleanRoom
19025,Biosphere III,TST_BiosphereIII
19026,Tower of Abstraction,GT_TileEntity_MegaEggGenerator
19027,Advanced Mega Oil Cracker,TST_AdvancedMegaOilCracker
19028,§l§8Indistinct Tentacle,TST_IndistinctTentacle
19029,Astral Computing Array,TST_Computer
19030,Thermal Energy Devourer,TST_ThermalEnergyDevourer
19031,Vacuum Filter Extractor,TST_VacuumFilterExtractor
19032,Large Steam Forge Hammer,TST_LargeSteamForgeHammer
19033,Large Steam Alloy Smelter,TST_LargeSteamAlloySmelter
19034,Eye of Wood,TST_EyeOfWood
19035,Bee Engineer (Prototype),TST_BeeEngineer
